표준코드,본부,지사,시설명,소재지,착공년도,준공년도,종별,구분,유역면적,홍수면적,만수면적,수혜면적,한발빈도,홍수빈도,제체형식,제체체적,제체길이,제체높이,총저수량,유효저수량,사수량,취수형식,홍수위,만수위,사수위,연락처
3171010047,경남,울산,윗곡2,울산광역시 울주군 서생면 위양리,1967-01-01,1968-12-31,2,보조수원,25,0.36,0.3,15,10,100,필댐(죤형),5800,52,7.5,4.91,4.91,0,사통형,61.3,60.3,58,052-290-5301
3171010085,경남,울산,문죽,울산광역시 울주군 청량읍 문죽리,1950-01-01,1953-01-01,1,주수원,1070,27.12,22.6,199.5,10,200,필댐(죤형),59000,188,11.4,667.34,666.94,0.4,사통형,39.5,38.85,32,052-290-5301
3171010100,경남,울산,곰네,울산광역시 울주군 웅촌면 곡천리,1945-01-01,1946-12-31,2,보조수원,65,2.4,2,13,10,100,필댐(죤형),10400,145,6,4.3,4.3,0,사통형,64.32,63.32,61.9,052-290-5301
3171010108,경남,울산,은하,울산광역시 울주군 웅촌면 은현리,1933-01-01,1934-12-31,2,보조수원,50,2.4,2,8,10,200,필댐(죤형),6200,74,6,16,16,0,사통형,119.53,118.53,115.09,052-290-5301
3171010109,경남,울산,덕산,울산광역시 울주군 웅촌면 은현리,1961-01-01,1962-12-31,2,보조수원,9,0.48,0.4,8.6,10,200,필댐(죤형),4900,75,8.1,12.1,12.1,0,사통형,142.1,141.14,135.79,052-290-5301
3171010112,경남,울산,신암,울산광역시 울주군 웅촌면 은현리,1985-01-01,1986-12-31,2,보조수원,68,1.44,1.2,20,10,200,필댐(죤형),74800,104,18,91,91,0,사통형,156.4,155.38,143.63,052-290-5301
3171010113,경남,울산,관동갓,울산광역시 울주군 웅촌면 고연리,1945-01-01,1946-12-31,2,보조수원,10,0.48,0.4,9.4,10,200,필댐(죤형),5060,91,4.8,6.48,6.48,0,사통형,112.46,111.46,109.06,052-290-5301
3171010114,경남,울산,오리밭들,울산광역시 울주군 웅촌면 고연리,1913-01-01,1914-12-31,2,보조수원,88,1.2,1,11,10,200,필댐(죤형),10080,120,6,16,16,0,사통형,121.21,120.21,116.37,052-290-5301
3171010115,경남,울산,담뒤,울산광역시 울주군 웅촌면 은현리,1945-01-01,1946-12-31,2,보조수원,70,2.4,2,14,10,200,필댐(죤형),9100,170,6,11.89,11.89,0,사통형,102.8,102.34,99.8,052-290-5301
3171010116,경남,울산,연답,울산광역시 울주군 웅촌면 고연리,1961-01-01,1962-12-31,2,보조수원,12,0.36,0.3,5,10,200,필댐(죤형),4000,28,9.2,14.01,14.01,0,사통형,130.27,129.27,125.81,052-290-5301
3171010119,경남,울산,반계2,울산광역시 울주군 웅촌면 고연리,1963-01-01,1964-12-31,2,보조수원,8,1.08,0.9,3,10,200,필댐(죤형),6600,73,8.5,18.8,8.32,10.48,사통형,192.2,191.2,187.46,052-290-5301
3171010121,경남,울산,고련,울산광역시 울주군 웅촌면 고연리,1971-01-01,1976-01-01,1,주수원,308,11.28,9.4,163.1,10,200,필댐(죤형),430000,558,14.5,518.65,515,3.65,사통형,107.05,106.05,97,052-290-5301
3171010122,경남,울산,반계1,울산광역시 울주군 웅촌면 고연리,1985-01-01,1995-12-30,2,보조수원,230,1.44,1.2,27.3,10,200,필댐(죤형),48000,146,25,74.34,74.34,0,사통형,193.3,192.3,178.66,052-290-5301
3171010125,경남,울산,저리,울산광역시 울주군 웅촌면 대대리,1976-01-01,1977-12-31,2,보조수원,14,0.96,0.8,4,10,200,필댐(죤형),8800,155,5.1,11.05,11.05,0,사통형,62.13,61.13,58.93,052-290-5301
3171010138,경남,울산,골작못,울산광역시 울주군 범서읍 천상리,1945-01-01,1946-12-31,2,보조수원,56,1.2,1,10,10,100,필댐(죤형),5000,61,12,12.15,12.15,0,사통형,59.23,58.23,53.14,052-290-5301
3171010139,경남,울산,직골,울산광역시 울주군 범서읍 천상리,1950-01-01,1951-12-31,2,보조수원,25,1.2,1,5,10,100,필댐(죤형),2600,30,8,6.08,6.08,0,사통형,79,77.97,74.03,052-290-5301
3171010141,경남,울산,어린지,울산광역시 울주군 범서읍 천상리,1969-01-01,1970-12-30,2,보조수원,61,2.76,2.3,30,10,100,필댐(죤형),32000,100,14.4,72.68,62.07,10.61,사통형,37.5,37,34,052-290-5301
3171010143,경남,울산,천상,울산광역시 울주군 범서읍 천상리,1971-01-01,1975-01-01,2,주수원,195,4.56,3.8,45.7,10,200,필댐(죤형),58000,133,20.9,296.05,296,0.05,취수탑형,77.9,77.1,61.5,052-290-5301
3171010146,경남,울산,설못,울산광역시 울주군 범서읍 입암리,1945-01-01,1946-12-31,2,보조수원,16,0.96,0.8,13,10,100,필댐(죤형),5900,85,5.2,10.8,10.8,0,사통형,36.4,35.39,32.72,052-290-5301
3171010151,경남,울산,지곡,울산광역시 울주군 범서읍 서사리,1945-01-01,1946-12-31,2,보조수원,35,1.44,1.2,8.3,10,100,필댐(죤형),4500,56,9.2,17.58,17.58,0,사통형,88.68,87.68,82.79,052-290-5301
3171010152,경남,울산,새정곡,울산광역시 울주군 범서읍 서사리,1963-01-01,1964-12-31,2,보조수원,18,0.84,0.7,3,10,100,필댐(죤형),8300,48,13.2,2.39,2.39,0,사통형,50,49.3,47.1,052-290-5301
3171010153,경남,울산,대촌,울산광역시 울주군 범서읍 두산리,1945-01-01,1946-12-31,2,보조수원,48,1.2,1,10,10,100,필댐(죤형),700,62,6,8.03,8.03,0,사통형,109,108.98,105.75,052-290-5301
3171010154,경남,울산,먹골,울산광역시 울주군 범서읍 두산리,1945-01-01,1946-12-31,2,보조수원,85,1.2,1,12,10,100,필댐(죤형),1200,61,10,15,15,0,사통형,102.54,101.54,97.31,052-290-5301
3171010155,경남,울산,우지곡(두산),울산광역시 울주군 범서읍 두산리,1934-01-01,1935-12-31,2,보조수원,55,1.2,1,9,10,100,필댐(죤형),1200,72,9,9.25,9.25,0,사통형,126.55,125.55,122,052-290-5301
3171010157,경남,울산,두산,울산광역시 울주군 범서읍 두산리,1976-01-01,1978-01-01,1,주수원,290,9.48,7.9,99.7,10,200,필댐(죤형),154000,160,20.5,570.73,570.73,0,사통형,135.9,134.93,119,052-290-5301
3171010166,경남,울산,조적곡,울산광역시 울주군 범서읍 척과리,1968-01-01,1969-12-31,2,보조수원,62,1.2,1,9,10,100,필댐(죤형),4000,40,10,9.78,9.78,0,사통형,84.1,83.1,78.46,052-290-5301
3171010167,경남,울산,부근방곡,울산광역시 울주군 범서읍 척과리,1945-01-01,1946-12-31,2,보조수원,50,1.2,1,0,10,100,필댐(죤형),5800,35,5.8,0.46,0.46,0,사통형,100.5,99.5,98.24,052-290-5301
3171010168,경남,울산,수청곡,울산광역시 울주군 범서읍 척과리,1908-01-01,1909-12-31,2,보조수원,48,1.2,1,8,10,100,필댐(죤형),7200,47,10,9,9,0,사통형,100.3,99.84,95.93,052-290-5301
3171010169,경남,울산,척과,울산광역시 울주군 범서읍 척과리,1971-08-25,1974-01-01,1,주수원,260,6,5,72.8,10,200,필댐(죤형),130000,125,21.8,368.22,368.22,0,사통형,129.2,128,110.68,052-290-5301
3171010181,경남,울산,못안,울산광역시 울주군 두동면 월평리,1945-01-01,1946-12-31,2,보조수원,14,2.4,2,2.8,10,100,필댐(죤형),62000,100,9.2,33.71,33.71,0,사통형,131.2,130.5,127,052-290-5301
3171010182,경남,울산,월평,울산광역시 울주군 두동면 월평리,1972-01-01,1975-01-01,2,주수원,472,6,5.5,100.6,10,200,필댐(죤형),146000,180,20.9,290.32,290.32,0,사통형,163,162,148,052-290-5301
3171010186,경남,울산,삽다리,울산광역시 울주군 두동면 월평리,1945-01-01,1946-12-31,2,보조수원,164,8.4,7,38,10,100,필댐(죤형),6700,70,15.3,85.73,85.73,0,사통형,111.6,110.6,105.3,052-290-5301
3171010187,경남,울산,두돌(보조),울산광역시 울주군 두동면 봉계리,1944-12-20,1945-01-01,2,보조수원,50,3.6,3,18.2,10,200,필댐(죤형),10700,80,12,71,71,0,사통형,100.4,99.4,94.2,052-290-5301
3171010194,경남,울산,두돌(주),울산광역시 울주군 두동면 봉계리,1972-01-01,1976-01-01,1,주수원,350,15.6,13,81,10,200,필댐(죤형),10000,207,10.6,530.09,519.39,10.7,사통형,92.5,91.5,83,052-290-5301
3171010217,경남,울산,아미산,울산광역시 울주군 두서면 미호리,1967-01-01,1968-12-31,2,보조수원,17,0.6,0.5,5,10,100,필댐(죤형),17000,73,8.7,5.07,5.07,0,사통형,201.3,200.8,198,052-290-5301
3171010218,경남,울산,복안,울산광역시 울주군 두서면 미호리,1985-01-01,1996-01-01,1,주수원,790,26.4,22,265.4,10,200,필댐(죤형),360000,205,38.9,1934.52,1934.52,0,사통형,208,207,181.6,052-290-5301
3171010222,경남,울산,재궁곡,울산광역시 울주군 두서면 활천리,1976-01-01,1977-12-31,2,보조수원,22,0.48,0.4,3,10,100,필댐(죤형),16000,56,7.7,8.94,8.94,0,사통형,135.67,134.67,129.48,052-290-5301
3171010225,경남,울산,수정,울산광역시 울주군 두서면 전읍리,1945-01-01,1946-12-31,2,보조수원,269,2.76,2.3,30,5,100,필댐(죤형),22000,78,17.3,65.91,65.91,0,사통형,193.4,192.4,183.56,052-290-5301
3171010226,경남,울산,월부,울산광역시 울주군 두서면 전읍리,1945-01-01,1946-12-31,2,보조수원,31,0.36,0.3,10,10,100,필댐(죤형),9500,44,7.8,2.15,2.15,0,사통형,185.4,184.4,181.9,052-290-5301
3171010227,경남,울산,분곡,울산광역시 울주군 두서면 전읍리,1945-01-01,1946-12-31,2,보조수원,19,0.48,0.4,9.7,10,100,필댐(죤형),6100,80,8.8,5.8,5.8,0,사통형,163.7,163,160.5,052-290-5301
3171010230,경남,울산,후평,울산광역시 울주군 두서면 서하리,1945-01-01,1946-12-31,2,보조수원,47,1.2,1,20,10,200,필댐(죤형),7400,190,6,12.09,12.09,0,사통형,144.2,143.7,140.9,052-290-5301
3171010231,경남,울산,창월,울산광역시 울주군 두서면 인보리,1945-01-01,1946-12-31,2,보조수원,20,1.2,1,9,10,200,필댐(죤형),14200,220,5,8.15,8.15,0,사통형,133.5,133.4,131.26,052-290-5301
3171010232,경남,울산,후들,울산광역시 울주군 두서면 인보리,1945-01-01,1946-12-31,2,보조수원,51,2.4,2,20,10,200,필댐(죤형),132000,310,7,30,30,0,사통형,129.2,128.2,125,052-290-5301
3171010233,경남,울산,인보,울산광역시 울주군 두서면 인보리,1976-01-01,1978-01-01,1,주수원,670,8.28,6.9,133.4,10,200,필댐(죤형),156541,133,23.5,319.15,319.15,0,사통형,166.7,165.7,157.3,052-290-5301
3171010281,경남,울산,심천,울산광역시 울주군 삼남읍 가천리,1945-01-01,1948-12-31,1,주수원,340,6.24,5.2,75,10,200,필댐(죤형),148000,268,13.8,488.47,488.47,0,사통형,181.2,180.2,168,052-290-5301
3171010282,경남,울산,공암,울산광역시 울주군 삼남읍 가천리,1945-01-01,1946-12-31,1,주수원,440,10.32,8.6,112.8,10,200,필댐(죤형),224500,295,13.1,517.01,517,0.01,사통형,152.14,151.14,140,052-290-5301
3171010285,경남,울산,심천보충,울산광역시 울주군 삼남읍 가천리,1985-01-01,1985-12-31,2,보조수원,116.8,2.4,2,14.6,10,200,필댐(죤형),50673,120,13.8,145.64,145.64,0,사통형,193.1,192.06,181.42,052-290-5301
3171010286,경남,울산,강양,울산광역시 울주군 온산읍 강양리,1939-10-31,1940-12-31,2,보조수원,25,1.2,1,10.5,10,200,필댐(죤형),20500,91,10.5,27.85,27,0.85,사통형,8.84,7.84,4.8,052-290-5301
3171010287,경남,울산,구봉,울산광역시 울주군 삼남읍 가천리,1945-01-01,1946-12-31,2,보조수원,10,0.84,0.7,6,10,200,필댐(죤형),32000,60,4.4,9.4,9.4,0,사통형,140.62,139.62,136.25,052-290-5301
3171010288,경남,울산,둥둥지,울산광역시 울주군 두동면 월평리,1945-01-01,1945-12-31,2,보조수원,22,0.36,0.3,8,10,200,필댐(죤형),37000,35,10,4.29,4.29,0,사통형,122.2,121.3,118.9,052-290-5301
3171010289,경남,울산,솔고개,울산광역시 울주군 범서읍 천상리,1945-01-01,1946-12-31,2,보조수원,5,0.84,0.7,8,10,100,필댐(죤형),42000,120,4.5,6.78,6.78,0,사통형,27.6,26.6,24.06,052-290-5301
3171010290,경남,울산,수반,울산광역시 울주군 웅촌면 은현리,1933-01-01,1934-12-31,2,보조수원,50,0.72,0.6,8,10,100,필댐(죤형),35000,74,6,10,10,0,사통형,110.1,109.1,105.81,052-290-5301
3171010292,경남,울산,차리,울산광역시 울주군 두서면 차리,1996-11-20,2003-12-30,1,주수원,398,10.87,9.06,126,10,100,필댐(죤형),280000,369,35.9,866.27,865.82,0.45,취수탑형,253.8,252.6,229,052-290-5301
3171010293,경남,울산,뒷들,울산광역시 울주군 두서면 차리,1945-02-01,1946-12-31,2,보조수원,40,0.84,0.7,1.5,10,100,필댐(죤형),8000,100,9.5,18.22,18.22,0,사통형,188.43,188.3,184.61,052-290-5301
3171010294,경남,울산,서녁,울산광역시 울주군 두서면 구량리,1946-02-08,1947-12-31,2,보조수원,29.8,0.6,0.5,14.9,10,100,필댐(죤형),5000,30,9.3,16.12,16.12,0,사통형,147.7,147.4,143.44,052-290-5301
3171010295,경남,울산,상태평,울산광역시 울주군 두서면 구량리,1945-02-08,1946-12-31,2,보조수원,6,0.72,0.6,7.6,10,100,필댐(죤형),4500,87,8.2,14.55,14.53,0.02,사통형,133.2,132.9,129,052-290-5301
3171010296,경남,울산,하태평,울산광역시 울주군 두서면 구량리,1945-02-08,1946-12-31,2,보조수원,24,1.92,1.6,12,10,100,필댐(죤형),7601,102,5.4,33,33,0,사통형,124.2,123.9,119.57,052-290-5301
3171010297,경남,울산,신당,울산광역시 울주군 두서면 구량리,1948-02-08,1949-12-31,2,보조수원,6,0.48,0.4,3,10,100,필댐(죤형),6000,56,11.9,16.92,16.92,0,사통형,113,112.6,109.51,052-290-5301
3171010298,경남,울산,길천명촌,울산광역시 울주군 상북면 명촌리,2004-09-01,2010-03-17,1,주수원,190,8.22,6.85,74.6,10,200,필댐(죤형),247343,246.2,29,664,576,88,사통형,205.4,204.4,188,052-290-5301
3171010539,경남,울산,갈전,울산광역시 울주군 언양읍 다개리,2009-12-17,2015-12-31,1,주수원,127,4.45,4.15,0,100,200,필댐(죤형),0,184,46,526.8,502.6,24.2,취수탑형,254.3,253.3,232,052-290-5301
3171010544,경남,울산,광청,울산광역시 울주군 온양읍 외광리,2015-12-14,2020-12-30,1,주수원,135.6,5.66,5.39,0,10,200,필댐(코어형),0,140.7,23,436.69,431.94,4.75,사통형,74,73,56,052-290-5301
4111010005,경기,화성.수원,일월,경기도 수원시 장안구 천천동,1940-11-13,1941-06-30,1,보조수원,277,19.5,18,0,3,100,필댐(죤형),41459,364,6.7,315,299,16,취수탑형,4.24,3.64,0.7,031-240-4900
4111010010,경기,화성.수원,왕송,경기도 의왕시 초평동,1944-01-01,1948-12-31,1,주수원,1555,92,83.6,516.1,10,100,필댐(죤형),112307,640,8,2079.2,2077.3,1.9,사통형,41.41,40.52,33.5,031-240-4900
4113010005,경기,화성.수원,낙생,경기도 성남시 분당구 동원동,1957-01-01,1961-12-31,1,주수원,1950,24.7,23.9,36.65,10,100,필댐(죤형),165212,237.5,17.21,855.8,855.8,0,취수탑형,91.35,90.35,81.5,031-240-4900
4122010004,경기,평택,동막,경기도 평택시 지산동,1945-01-01,1946-12-30,2,보조수원,119,1,1,3.4,10,100,필댐(균일형),6703,128.5,4.2,14,13,1,기타,46.8,46.6,44.6,031-680-5614
4122010006,경기,평택,울성,경기도 평택시 지제동,1945-01-01,1946-12-30,2,보조수원,60,1,1,13.2,10,100,필댐(균일형),9576,114,5,14,14,0,기타,10.3,10,8.5,031-680-5614
4122010010,경기,평택,월곡,경기도 평택시 월곡동,1955-01-01,1958-12-30,2,주수원,60,2.1,2,23,10,100,필댐(균일형),16386,160,5.43,24,24,0,기타,10.7,10,8.6,031-680-5614
4122010021,경기,평택,효덕,경기도 평택시 고덕면 방축리,1945-01-01,1946-12-30,2,보조수원,43,1.1,1,2.1,10,100,필댐(균일형),8486,136,4,7,7,0,기타,10.4,10,8.5,031-680-5614
4122010024,경기,평택,고잔,경기도 평택시 청북읍 고잔리,1953-01-01,1954-12-30,1,주수원,450,12.3,11.7,83.4,10,200,필댐(죤형),13230,310,8.1,415,409,6,기타,23.3,22.3,20.48,031-680-5614
4129010002,경기,화성.수원,청계,경기도 과천시 막계동,1956-01-01,1961-12-31,1,주수원,790,23,21.7,100.48,5,100,필댐(죤형),132396,472,11,1092.5,1092.5,0,취수탑형,66.31,65.31,55.5,031-240-4900
4136010018,경기,양평.광주.서울,오남,경기도 남양주시 오남읍 오남리,1978-11-07,1985-12-20,1,주수원,1552.12,28,23.1,276.94,10,200,필댐(죤형),1075320,412,30,2710,2435.1,274.9,사통형,105.82,104.32,87.84,031-770-8014 
4137010006,경기,화성.수원,서랑,경기도 오산시 서랑동,1950-03-01,1955-06-03,1,주수원,410,15.2,14.6,190.4,3,100,필댐(죤형),58697,268,9.4,483.2,482.8,0.4,취수탑형,27.7,27.2,21,031-240-4900
4139010001,경기,화성.수원,매화,경기도 시흥시 금이동,1939-01-01,1941-12-31,2,보조수원,260,16.5,15.5,52.4,3,100,필댐(죤형),14850,165,6,248,227,21,취수탑형,5.15,4,0.2,031-240-4900
4139010002,경기,화성.수원,칠리제,경기도 시흥시 금이동,1940-01-01,1945-12-31,2,주수원,110,6,4.9,70.4,3,100,필댐(죤형),19510,280,5.2,117,117,0,사통형,3.3,2.4,0.1,031-240-4900
4139010003,경기,화성.수원,과림,경기도 시흥시 과림동,1950-01-01,1956-12-31,1,주수원,360,15.4,13.4,82.1,3,100,필댐(죤형),46967,302,8.1,367.3,366,1.3,취수탑형,20.5,19.6,15.5,031-240-4900
4139010005,경기,화성.수원,소래,경기도 시흥시 은행동,1929-01-01,1930-12-31,2,보조수원,150,9.8,9.1,115.2,3,100,필댐(죤형),46840,264,6.9,165.8,165.4,0.4,사통형,16.9,16.4,13,031-240-4900
4139010006,경기,화성.수원,물왕(흥부),경기도 시흥시 물왕동,1940-01-01,1944-12-31,1,주수원,1320,54.1,50.3,864.7,10,100,필댐(죤형),67570,290,10,1872.9,1839.7,33.2,취수탑형,16.61,15.46,9,031-240-4900
4143010002,경기,화성.수원,백운,경기도 의왕시 학의동,1951-09-01,1956-09-30,1,주수원,1020,31.4,30.5,6.5,10,100,필댐(죤형),137434,253,15,1380.1,1379,1.1,취수탑형,71.6,70.2,61.4,031-240-4900
4149010008,경기,평택,기흥(신갈),경기도 용인시 기흥구 고매동,1957-01-01,1964-12-30,1,주수원,5300,261.2,231.2,1225.7,10,200,필댐(죤형),167219,222,14.3,11659,11630,29,취수탑형,47.3,46,36,031-680-5614
4149010021,경기,평택,삼인동,경기도 용인시 처인구 남사읍 북리,1966-01-01,1969-12-30,1,주수원,328,10,9,121.3,10,100,필댐(죤형),81343,190,11.53,303,302,1,사통형,77.11,76.21,70,031-680-5614
4149010037,경기,평택,이동,경기도 용인시 처인구 이동읍 어비리,1964-01-01,1972-12-07,1,주수원,9300,352.58,305.4,2152,10,200,필댐(죤형),725918,660,17.5,20949,20906,43,취수탑형,44.1,43,31.3,031-680-5614
4149010044,경기,평택,용덕,경기도 용인시 처인구 이동읍 묵리,1956-01-01,1959-12-30,1,주수원,1250,27.66,21.6,193.3,10,200,필댐(죤형),199577,299,13.4,948,943,5,취수탑형,97.5,96.5,90,031-680-5614
4149010046,경기,안성,용담,경기도 용인시 처인구 원삼면 미평리,1976-06-26,1978-08-15,1,주수원,700,37.7,32.6,203.2,10,100,필댐(죤형),47740,280,11,1129.3,1128.3,1,사통형,124.5,123.8,118.7,031-673-9771
4149010050,경기,안성,두창,경기도 용인시 처인구 원삼면 두창리,1986-10-29,1994-12-30,1,주수원,287,22.42,18.4,192.3,10,200,필댐(죤형),131793,192,20.2,1227.1,1223.4,3.7,사통형,143.2,142.4,128,031-673-9771
4151010002,경기,파주,애룡,경기도 파주시 법원읍 삼방리,1958-10-28,1960-12-28,1,주수원,890,27.39,24.4,227.9,10,200,필댐(죤형),35.23,107,15,1031,1014.6,16.4,취수탑형,111.7,110.6,102,031-950-3203
4151010003,경기,파주,마지,경기도 파주시 법원읍 직천리,1977-07-09,1979-12-01,1,주수원,1420,48,45,306.6,10,200,필댐(죤형),89,256,30,3412,3322,90,사통형,116,114.5,95,031-950-3203
4151010005,경기,파주,공능,경기도 파주시 조리읍 뇌조리,1963-10-01,1966-12-24,1,주수원,1640,50.24,27.7,195.8,10,200,필댐(죤형),36,111.5,10.21,689,621,68,사통형,103.7,102.5,99,031-950-3203
4151010006,경기,파주,발랑,경기도 파주시 광탄면 발랑리,1971-11-22,1974-12-31,1,주수원,1878,17,15,187.6,10,200,필댐(죤형),65.73,144,19,624,596,28,사통형,73.5,72,64,031-950-3203
4151010007,경기,파주,기산,경기도 양주시 백석읍 기산리,1971-11-01,1975-12-11,1,주수원,370,15.5,12.7,215.5,10,200,필댐(죤형),89,128,22,871,871,0,취수탑형,184.2,183,169.8,031-950-3203
4151010009,경기,파주,금파,경기도 파주시 파평면 금파리,1971-05-24,1975-05-01,2,주수원,240,6.2,5,43.8,10,200,필댐(죤형),17,130,10,77,77,0,사통형,36.7,36,31,031-950-3203
